Time,Content,Tag
4/1/2020,趋势巡航：明天只需关注一个指标,0
4/9/2020,大盘转入横向震荡 冠农股份融资盘小幅流入,0
4/9/2020,保利地产：3月份签约金额273.7亿元 同比下降35.85%,-2
4/10/2020,保利地产2020年3月实现签约金额273.7亿元 同比下降35.85%,-2
4/10/2020,保利地产新增加6个房地产项目,1
4/10/2020,租房房租6连降 保利地产3月销售业绩下降 | 房资快报,-2
4/12/2020,保利地产：4月16日召开2019年度网上业绩说明会,0
4/12/2020,国盛策略：流动性大幅宽松 底部区域更加夯实,0
4/13/2020,趋势巡航：明天将揭开神秘面纱,0
4/15/2020,保利地产：2019年净利280亿元 同比增48%,2
4/16/2020,保利地产：2019年年度主要财务指标,0
4/16/2020,保利地产：第六届董事会第二次会议决议公告,0
4/16/2020,保利地产：关于召开2019年年度股东大会的通知,0
4/17/2020,"[保利地产]保利商业X白云城投集团丨合力共守国资,助力资产升值",0
4/17/2020,[保利地产]保利发展控股2019年度社会责任报告速览,0
4/17/2020,年报高分红“大幕”拉开 互联网、医药股“最大方”,0
4/20/2020,保利宏鑫江门违法擅自改林地用途 保利地产全资持股,-1
4/28/2020,净买入速度放缓 陆股通上周扫货大消费,0
4/29/2020,保利地产：一季度实现净利润23.79亿元 同比增2.55%,1
4/30/2020,[保利地产]广东省政协主席王荣一行到保利世贸博览馆调研,0
4/30/2020,保利地产第一季度盈利23.79亿同比增长2.55% 新拓展20个项目,1
5/6/2020,[保利地产]JINHAN FAIR 线上展会邀您6月“云端”见!,0
5/8/2020,保利地产4月签约244.01万平方米同比下降4.37% 签约金额375.89亿元同比增加0.44%,2
5/8/2020,保利地产、招商蛇口4月销售均价同比增长4.76%、16.3%,2
5/8/2020,保利地产新增加房地产项目6个,1
5/9/2020,[保利地产]保利广州中科和熹会荣获“广东省五星级养老机构”称号,0
5/9/2020,[保利地产]富利建设集团荣获高新技术企业认证,0
5/11/2020,TOP50公司预收账款超2.5万亿 近八成现六大机构身影,0
5/11/2020,融资市场进入加仓周期 结构化龙头行情延续,1
5/15/2020,"[保利地产]保利发展控股荣登《福布斯》全球2000强第172位,跃升73位!",1
5/17/2020,国盛策略：科技成长是中长期主线 战略性配置核心资产,0
5/21/2020,保利地产：2020年第2次临时董事会决议公告,0
5/24/2020,国盛策略：赚钱效应减弱 震荡中继续保持多头思维,0
5/25/2020,[保利地产]保利资本X碧桂园创投丨设立50亿元“产业链赋能基金”,1
5/25/2020,趋势巡航：缩量整理 观望为主,0
5/29/2020,富利建设福州不配合执法检查遭罚 为保利地产子公司,-1
5/30/2020,股票投资如何“跟着大鱼找小鱼”,0
5/31/2020,国盛策略:震荡保持多头思维 关注三个“类消费”方向,0
6/5/2020,保利地产：5月实现签约面积同比增加16.88%,2
6/5/2020,保利地产近期新增加房地产项目13个,2
6/10/2020,"[保利地产]广州“首展”盛大揭幕,保利会展吹响加速复苏号角",1
6/10/2020,保利地产：2020年第3次临时董事会决议公告,0
6/13/2020,上市公司掀拆分热潮 促进企业融资还是为了“一夜暴富”,0
6/14/2020,国盛策略：继续保持多头思维 三季度科技大行情有望开启,0
6/17/2020,[普邦股份]我司荣获保利发展控股集团股份有限公司之保利湾区投资发展有限公司颁发“园林匠心品质金奖”,0
6/18/2020,"[保利地产]“云”端试水,JINHAN FAIR线上展会开幕",0
6/18/2020,"[保利地产]“云”端试水,JINHAN FAIR线上展会开幕",0
6/19/2020,[保利地产]保利和品全新展厅盛大开放:最是细节暖人心,0
6/24/2020,"[保利地产]保利商业战略布局落子贵阳,再创国资合作典范",1
6/24/2020,"[保利地产]保利健投首进珠海,湾区布局再发力",1
6/24/2020,保利地产：第二期股票期权激励计划第一个行权期第六次行权及第二个行权期第三次行权结果暨股份上市公告,0
6/24/2020,超级大单：暴涨白马股玩蹦极 近亿资金出逃,0
7/1/2020,快讯：保利地产急速拉升8.19% 主力资金净流入43372.46万元(dev),2
7/1/2020,快讯：保利地产急速拉升8.19% 主力资金净流入43372.46万元(dev),2
7/1/2020,趋势巡航：这次放量突破能站稳吗,-1
7/1/2020,地产股扎堆涨停：房企上半年抢收效果显著 三大投资逻辑浮出水面,2
7/3/2020,[保利地产]富利建设集团再添金匠奖及其他省级奖项,2
7/3/2020,两市成交额突破万亿 上证综指直冲3100点,1
7/7/2020,复星系退出粤高速A 山东高速接盘,0
7/8/2020,"[保利地产]保利突击队,年中交卷!",0
7/8/2020,保利地产：上半年签约金额2245.36亿元 同比降11.12%,-2
7/8/2020,保利地产新增加房地产项目5个,1
7/8/2020,保利地产上半年销售额2245.36亿元,-1
7/20/2020,保利地产2020年上半年净利101.21亿 同比增长2%,1
7/21/2020,[保利地产]梦想启航 和伙奋斗|2020届“保利和伙人”入职培训圆满结束,0
7/23/2020,最受机构青睐的3只千亿龙头股：业绩超预期 股价涨势惊人,0
7/24/2020,近一周314股获机构买入型评级 10股上调评级,0
8/4/2020,4日强势板块：粤港澳概念发力走高 数字货币概念活跃,0
8/5/2020,邢台保利云上违规预售收345万 为保利地产旗下项目,-1
8/7/2020,保利地产：7月实现签约金额486.15亿元 同比增加79.81%,2
8/7/2020,保利地产7月签约金额同比增近八成,2
8/12/2020,富利建设福州环境噪声污染遭处罚 为保利地产子公司,-1
8/24/2020,“媒体退群门”后保利股价冲高：“不转发就踢”老总道歉 一窥“豪横”保利的横切面…,-1
8/24/2020,保利地产上半年净利润101.24亿元 同比增长1.69%,1
8/24/2020,保利地产2020年上半年净利101.24亿增长1.69% 市场成交逐渐回暖,1
8/25/2020,保利地产业绩稳健释放 综合实力显著提升,1
8/27/2020,千亿目标带来50%涨幅 逆势大涨的机构关注股曝光,0
8/28/2020,[中国海诚]赵国昂董事长会见保利发展上海公司傅小君总经理一行,0
8/28/2020,[东方雨虹]东方雨虹(ORIENTAL YUHONG)获评保利发展控股“2019年度优秀合作供方”,0
8/28/2020,[东方雨虹]东方雨虹(ORIENTAL YUHONG)获评保利发展控股“2019年度优秀合作供方”,0
8/28/2020,万科上半年净赚125亿元头部房企展现坚强韧性,1
8/28/2020,险资加仓名单揭晓！新进88家A股公司十大股东 高度关注这些公司（附名单）,0
8/31/2020,八成A股盈利折射经济韧性 二季度明显回暖,0
9/1/2020,A股中报：113股靠政府补助撑业绩,0
9/2/2020,金融业长期霸榜 新经济崭露头角,0
9/3/2020,"万亿机构炒股路线曝光！这一板块成""弹药""聚集地 来看最新加仓名单",0
9/9/2020,保利地产(600048.SH)：3581.5158万份股票期权行权条件成就,1
9/10/2020,[保利地产]连续十一年!保利发展控股荣膺“中国房地产行业领导公司品牌”荣誉,1
9/10/2020,保利地产：8月实现签约金额439.05亿元 同比增加44.91%,2
9/10/2020,保利地产8月份签约金额同比增长45%,2
9/11/2020,机构看好A股后续结构性行情 3个行业相对抗跌,0
9/12/2020,指数低开高走翻红收涨 两市超420股遭亿元流出,-2
9/12/2020,锦浪科技股价本周逆市飘红,0
9/17/2020,[保利地产]智慧建造获成效 | 富利建设集团项目获BIM全国大赛二等奖,0
9/17/2020,清远鑫瑞违法擅自处置建筑垃圾遭罚 大股东保利地产,-1
9/17/2020,保利地产(600048.SH)：3265.99万股行权股票9月23日上市,1
9/26/2020,市场避险情绪升温 北上资金抄底黄金股,-1
9/26/2020,生物医药板块企稳反弹,1
9/30/2020,[普邦股份]我司荣获保利发展控股集团股份有限公司之保利华南实业有限公司“优秀供方”称号,0
10/11/2020,保利地产：9月实现签约金额503.22亿元 同比增加36.69%,2
10/11/2020,保利地产(600048.SH)：9月签约额升36.69%至503.22亿元,2
10/11/2020,保利地产(600048.SH)近期新增16个房地产项目,1
10/14/2020,上市房企“金九”报喜 四季度销售压力仍存,1
10/22/2020,保利地产：公司通过多元化拓展方式获取优质项目 2020年上半年拓展溢价率为22%,1
10/26/2020,北向资金持续流出 逆市扫货两大概念,0
10/26/2020,兴证策略：布局十四五投资机会 重点把握四条投资主线,0
10/30/2020,保利地产：2020年前三季度主要财务指标,0
10/30/2020,保利地产2020年三季度净利132.04亿增长2.88% 对合营联营企业的投资收益增加,1
11/3/2020,惠达卫浴：公司与富力地产、保利发展控股、康桥地产等知名地产达成了战略合作,0
11/7/2020,白马股估值洗牌 优质标的可逢低配置,0
11/10/2020,保利地产：第二期股票期权激励计划第二个行权期第五次行权及第三个行权期第二次行权结果暨股份上市公告,0
11/27/2020,"[保利地产]优质供应链迎投资利好,保碧基金打造泛房地产生态圈",1
12/2/2020,清远鑫瑞违法擅自挖路砍树遭处罚 为保利地产子公司,-1
12/3/2020,"[保利地产]保利发展控股产品力获行业认可,天字系成绩耀眼",1
12/4/2020,[保利地产]艺术浸空间丨和乐中国开启沉浸式戏剧体验,0
12/7/2020,保利地产(600048.SH)：近期新增房地产项目14个,1
12/7/2020,保利地产(600048.SH)：1-11月签约金额增10.32%至4630.42亿元,2
12/11/2020,[保利地产]聚焦无锡!2020社会治理与协同创新中国镇长论坛今日召开,0
12/17/2020,保利地产(600048.SH)：2020年度投资计划从3150亿元调整至3350亿元,1
12/18/2020,保利发展2020年度投资计划调高至3350亿 增资小额贷公司,-1
12/23/2020,山西通报房地产检查 华润置地保利地产绿地控股现问题,-1
12/29/2020,保利地产(600048.SH)：相关资产支持专项计划挂牌转让获上交所无异议函,1
12/30/2020,保利地产(600048.SH)：中联天风-保利发展商用物业第一期资产支持专项计划成立,0
1/5/2021,[保利地产]重磅丨保利发展成功发行首期商用物业资产支持专项计划22.52亿元,1
1/7/2021,惠达卫浴：公司与富力地产、保利发展控股、康桥地产等知名地产达成了战略合作,1
1/8/2021,保利地产(600048.SH)2020年实现签约金额5028.48亿元 同比增加8.88%,1
1/8/2021,保利地产(600048.SH)近期新增加房地产项目32个,1
1/8/2021,保利地产2020年签约额增8.9%,1
1/13/2021,4000亿机械龙头大震荡 资金出逃的抱团股曝光,0
1/15/2021,"房企2020年期末""大考"" 规模、资金、存货三大维度透视来年趋势",1
1/18/2021,保利地产(600048.SH)业绩快报：2020年净利升3.39%至289.08亿元,1
1/18/2021,保利地产2020年度净利289.08亿增长3.39% 已销售房地产项目竣工交付并结转收入,1
1/19/2021,保利地产：2020年实现净利润289.08亿，同比增长3.39%,1
2/7/2021,保利地产(600048.SH)1月实现签约额430.73亿元 同比增加82.61%,2
2/7/2021,保利地产(600048.SH)：近期新增加房地产项目15个,2
2/7/2021,保利地产发布2021年1月份销售简报：签约金额431亿元 同比增加83%,2
2/7/2021,保利地产1月实现签约金额430.73亿元人民币，同比增加82.61%,2
2/8/2021,逾1400亿解禁潮来袭 4股解禁市值超50亿,0
2/8/2021,保利地产：1月实现签约金额430.73亿元，同比增加82.61%,2
2/19/2021,今年将是银行股未来3年内行情最好的一年？,0
2/25/2021,主力资金：地产股狂掀涨停潮 主力资金杀入两大龙头,2
