Time,Content,Tag
5/2/2020,海尔智家2019年净利82.06亿增长9.66% 董事长薪酬190万,2
5/15/2020,海尔智家：一直在探讨有关潜在私有化海尔电器的方案,1
5/21/2020,"[海尔智家]场景,生态,引擎!全国人大代表周云杰的两会建言关键词",0
5/22/2020,[海尔智家]海尔周云杰两会建议:结合5G、人工智能等技术提升工业互联网平台能力和科技能力,0
5/22/2020,[海尔智家]两会之声 | 周云杰代表:专注工业软件及工业APP的研发,0
5/22/2020,[海尔智家]全国人大代表周云杰:规范阳台排水 推进雨污分流,0
5/22/2020,[海尔智家]中国经济新跃迁:海尔的迭代与变革,0
5/29/2020,[海尔智家]周云杰做客《两会云客厅》:中国工业互联网完全有可能走到世界前列,1
5/29/2020,[海尔智家]全国人大代表周云杰:卡奥斯领航工业互联网担当生态赋能者,0
6/3/2020,海尔智家：海尔电器股东大会将审议回购不超过10%股份等议案,-1
6/4/2020,海尔智家：第十届董事会第八次会议决议公告,0
6/4/2020,海尔智家：2019年年度股东大会决议公告,0
6/15/2020,[海尔智家]《海尔转型:人人都是CEO》荣获俄罗斯年度最佳商业书籍,0
6/15/2020,"[海尔智家]从公益到共益,海尔构建公益生态",0
6/16/2020,家电业出口均价跌5%，还赚钱吗？海尔智家逆增12%怎么做到的？,1
6/16/2020,海尔智家：尚未向海尔电器提出确定的潜在私有化方案,-1
6/16/2020,【公告解读】海尔智家：潜在私有化海尔电器的多项工作正在进行中,0
6/29/2020,卡萨帝发力全场景高端生态方案 构建倒金字塔生态模型,0
7/1/2020,海尔智家新物种蜕变：生态撬动价值重估,0
7/20/2020,海尔智家短期融资券发行 总额为30亿元,1
7/22/2020,智能家居谁更胜一筹？智能家电分委会秘书处海尔智家担任,0
7/29/2020,海尔智家：拟40.6亿元出售卡奥斯54.50%股权给海尔生态投资,-1
7/29/2020,海尔智家：加速“体验云”战略落地，拟转让卡奥斯控股权,0
7/29/2020,海尔智家：拟以40.6亿元出售卡奥斯54.5%股权给海尔生态投资,-1
7/30/2020,拟40.6亿元转让卡奥斯控股权 海尔智家聚焦智慧家庭主业,-1
7/30/2020,海尔智家核心员工持股计划额度分配及权益归属 参与员工635人,1
7/30/2020,海尔智家：拟转让卡奥斯54.5%股权 进一步聚焦智慧家庭主业,-1
7/30/2020,海尔智家：正在推进潜在私有化海尔电器事项 股票停牌一天,-2
7/31/2020,标的公司屡获机构投资 海尔智家放弃控股权为获短期利润？,-1
7/31/2020,海尔智家：私有化海尔电器草案发布 8月3日复牌,-1
7/31/2020,海尔智家：海尔电器获溢价约17.35%私有化 8月3日开市起复牌,2
7/31/2020,海尔智家：拟私有化海尔电器 以介绍方式在港上市,2
7/31/2020,合则两利：海尔智家私有化海尔电器撬动资本价值重估,2
7/31/2020,海尔智家发布私有化海尔电器草案 8月3日复牌,1
7/31/2020,海尔智家拟私有化海尔电器 下周一起复牌,1
8/1/2020,海尔智家超400亿私有化方案出炉 两个海尔业务深度整合,1
8/1/2020,海尔智家超400亿资本架构调整 两海尔合体如何搅动白电江湖？,0
8/3/2020,拟私有化海尔电器 海尔智家涨停,2
8/3/2020,海尔智家二度涨停 海尔电器私有化引发资本市场价值重估,2
8/4/2020,海尔智家连续两个交易日上涨 私有化海尔电器获市场认可,2
8/7/2020,海尔智家逆势领涨家电股：日内最高涨幅超7% 周内累计涨幅近20%,2
8/28/2020,海尔智家：上半年净利同比下降45.02%,-2
8/28/2020,海尔智家半年报：营收、利润增速回升，智家体验云战略潜力释放,2
8/29/2020,海尔智家二季度业绩增长强劲,2
8/29/2020,海尔智家：内外循环兼修 海外业绩出人意料，全线飘红,2
8/29/2020,海尔智家： 二季度业绩增长强劲,2
8/29/2020,海尔智家：上半年逆势扩张 「数字化+生态化+私有化」重构价值空间,1
8/30/2020,海尔智家6月营收、利润强势回升,2
8/30/2020,海尔智家2020年上半年净利27.81亿下滑45.02% 海外市场收入增长,-2
8/30/2020,海尔智家半年报：业绩迎拐点 6月营收利润强势回升,2
9/1/2020,海尔智家股东大会/A股/D股类别股东大会，逾99%股东高票通过私有化海尔电器议案！,1
9/2/2020,海尔智家旗下GE Appliances发布新空调，这一次是为房车,1
9/11/2020,海尔智家(600690.SH)：已向香港联交所递交了上市申请,1
9/12/2020,官宣私有化海尔电器后，海尔智家赴港IPO，“海尔兄弟”这次能否实现1+1＞2？,0
9/14/2020,海尔智家向港交所递交上市申请，6月份营收、利润增速逆势上扬,2
9/15/2020,海尔智家赴港上市 二季度家用空调国内业务收入同比增长20%,2
9/17/2020,海尔智家港交所递表，场景品牌“三翼鸟”战略落地,0
10/29/2020,海尔智家三季报：长期布局拐点已现，Q3业绩远超预期,2
10/29/2020,海尔智家股价盘中大涨6.82%创历史新高 Q3单季度利润增幅高达38%,2
10/29/2020,海尔智家全球创牌迎来收获期 Q3海外利润增长58%,2
10/30/2020,海尔智家：2020年前三季度主要财务指标,0
10/30/2020,海尔智家前三季度净利63.01亿下滑17.23% 营业外收入下降,-2
10/31/2020,Q3是高点？只能算前奏！2021年的海尔智家将迎来新高点,2
11/2/2020,海尔智家股价早盘大涨5.87%，多家机构评级“买入”！,2
11/3/2020,海尔智家股价延续涨势 早盘涨超2.69%再创新高,2
11/3/2020,海尔智家董事阎焱辞职,-1
11/4/2020,海尔智家股价连日突破新高 三日内累计涨幅最高达13.7%,2
11/9/2020,身背千亿债务的家电“一哥”海尔智家 何时走出自己的中年危机？,-1
11/13/2020,海尔智家(600690.SH)：香港联交所确认对公司H股介绍上市的上市文件无进一步的意见并原则上批准,1
11/16/2020,海尔智家(06690.HK)约24.48亿股H股以介绍方式在联交所主板上市,1
11/17/2020,年末港交所上市？安信证券：海尔智家A+H市值可达近4000亿元,0
12/1/2020,海尔智家：公司主要通过与全球一流供应商战略合作 在合作过程中资源方通过参与前端研发设计,0
12/9/2020,海尔智家(600690.SH)：海尔电器私有化方案获法院会议及特别股东大会批准,1
12/9/2020,海尔电器股东以99.99%高票通过私有化，海尔智家“A+H+D”再近一步,1
12/20/2020,海尔智家：以协议安排方式私有化海尔电器事宜已获批,1
12/21/2020,[利群股份]私有化海尔电器事宜获批 海尔智家将登陆港交所,1
12/21/2020,增利22亿 降费3.8个百分点！2021年的海尔智家将令人沸腾,2
12/21/2020,海尔电器私有化计划获法院批准，海尔智家12月23日登陆港交所,1
12/22/2020,海尔智家(600690.SH)：海尔电器拟于23日退市 公司H股同日上市,1
12/22/2020,海尔智家或将在港整体上市 私有化能否打破多方面掣肘？,1
12/22/2020,海尔智家港股上市时间敲定：三地上市打开全球资本市场格局,1
12/23/2020,[中金公司]中金公司助力海尔智家开创私有化新模式,0
12/23/2020,海尔智家今日在港上市 开盘后大涨超10% 市值2388亿港元,2
12/23/2020,海尔智家H股上市：开盘涨超10% 机构预计将引发估值重评,2
12/24/2020,A股异动：海尔智家股价迅速拉升 多家券商预测将迎估值修复与重评,2
12/24/2020,海尔智家(600690.SH)：控股股东变更名称及经营范围,0
1/4/2021,海尔智家A+H股价持续走高，港股盘中一度涨超13.7%,2
1/4/2021,海尔智家A+H股价持续走高，港股盘中一度涨超13.7%,2
1/5/2021,海尔智家A+H股价双创历史新高，市盈率突破家电行业天花板,2
1/7/2021,从20倍到43倍！物联网打开海尔智家PE估值通道,2
1/7/2021,市盈率从20倍提升到43倍！海尔智家已突破家电行业天花板,2
1/8/2021,“买入”评级被验证！海尔智家获净主动买入6.19亿元居行业之首,2
1/11/2021,海尔智家2021年市值增16％，破3000亿领涨,2
1/12/2021,家电板块走强 海尔智家(600690.SH)涨超6%再创新高,2
1/12/2021,3个月涨六成！海尔智家今日股价涨幅超7%,2
1/20/2021,海尔智家注册资本增加至约90亿人民币,1
1/21/2021,港股海尔智家股价冲高至35.2元 汇丰首推“买入”,1
2/1/2021,2021《财富》全球最受赞赏公司：腾讯、海尔智家等8家中国企业入选,1
2/2/2021,连涨8周！海尔智家空调份额达到21.1%,1
2/5/2021,海尔智家A股午盘最高涨幅5.10% 空调增长强劲支撑股价走强,2
2/7/2021,海尔智家(600690.SH)：拟增选公司董事及对目前的高管团队进行改组,0
2/8/2021,海尔智家今日最高涨幅3.62%，4个方面业绩增长促股价持续走高,2
2/26/2021,北上资金看好海尔智家！净买入排名Top11，4日增持近2400万股,2
