Time,Content,Tag
10/20/2020,"[桐昆股份]2020中国石油和化工企业500强发布,桐昆控股位列第20位!",0
10/21/2020,[四川美丰]上榜中国石油和化工企业500强,0
10/22/2020,[新安股份]新安集团荣膺2020中国制造业500强、中国石油和化工企业500强、浙江省制造业百强企业,0
10/22/2020,[天原集团]中国石油和化学工业联合会李寿生会长考察调研天原集团,0
10/23/2020,[绿盟科技]数字新基建 赋能新未来|绿盟科技出席2020中国石油石化企业信息技术交流大会,0
10/23/2020,[丰乐种业]丰乐农化首次跨入中国石油和化工企业500强,0
10/24/2020,[航锦科技]航锦科技荣列2020中国石油和化工企业500强,0
10/26/2020,[云涌科技]云涌科技亮相中国石油石化企业信息技术交流大会,0
10/29/2020,中国石油(601857.SH)：第三季度净利同比增353.6%至400.5亿元,2
10/29/2020,刚刚，中国石油披露，三季度日赚超4亿，是茅台3.5倍！A股最赚钱公司榜来了，养猪大王日赚亿元,2
10/30/2020,[兴发集团]2020中国石油和化工企业500强兴发集团位列第45位,0
10/30/2020,中国石油：2020年前三季度主要财务指标,0
10/30/2020,中国石油大幅扭亏 三季度盈利400亿,2
10/30/2020,中国石油三季度日赚超4亿 是茅台3.5倍！A股最赚钱公司榜,2
11/5/2020,[陕天然气]公司总经理陈东生与中国石油天然气管道工程有限公司座谈交流,0
11/12/2020,[光华科技]喜报!光华科技再次荣登中国石油和化工500强,0
11/16/2020,中国石油化工股份(00386.HK)获GIC Private Limited增持126.2万股,2
11/17/2020,湖北8大类产品抽查不合格率5.5% 中国石油木林森登榜,-1
11/19/2020,[东华科技]中国石油和化工勘察设计协会领导到东华科技调研,0
11/23/2020,[神开股份]我司参加中国石油和石油化工设备工业协会第九届会员代表大会并作专题报告,0
11/27/2020,[兴图新科]兴图新科获“中国石油天然气股份有限公司塔里木油田分公司市场准入证”,0
12/1/2020,[云图控股]热烈祝贺云图控股荣获“2020 中国石油和化工企业 500 强”等三项大奖!,0
12/3/2020,[神开股份]杭州丰禾论文在中国石油学会第二十一届测井年会上获奖,0
12/3/2020,[澄星股份]中国石油和化学工业联合会吴甫副会长来我司调研,0
12/4/2020,[山西焦化]山西焦化股份有限公司荣登2020中国石油和化工企业500强及中国石油和化工上市公司百强企业榜单,0
12/5/2020,[三友化工]三友集团顺利通过2020年度中国石油和化工行业知识产权示范企业评审,0
12/7/2020,[泛海控股]中标中国石油商业财险公司准入资质 亚太财险非车险发展再提速,0
12/8/2020,中国石油股份(00857.HK)遭贝莱德减持2774万股,-1
12/10/2020,[海油发展]中海油常州环保涂料有限公司喜获2020年中国石油和化工行业绿色发展大会双奖,0
12/16/2020,[新安股份]新安集团荣列“2020中国石油和化工民营企业销售收入百强”,0
12/19/2020,[泰和科技]公司荣获“中国石油和化工行业技术创新示范企业”称号,0
12/21/2020,[亿华通]中国石油各分公司领导一行赴亿华通考察,0
12/22/2020,中国石油(601857.SH)：昆仑能源拟出售北京管道公司60%股权和大连LNG公司75%股权,-1
12/22/2020,中国石油：下属公司408.86亿元转让北京管道公司60%股权和大连LNG公司75%股权给国家管网集团,-1
12/22/2020,中国石油转让两公司股权,-1
12/22/2020,中国石油转让两公司股权,-1
12/25/2020,[东华科技]东华科技荣获“2020年度中国石油和化工行业知识产权示范企业”称号,0
12/28/2020,中国石油股份(00857.HK)遭贝莱德减持2085.4万股,-2
12/31/2020,[玲珑轮胎]玲珑轮胎研发项目获2020年度中国石油和化学工业联合会技术发明一等奖,0
1/7/2021,易尚展示：据媒体公开信息 中国石油昆仑能源有建设“能量站”的计划,1
1/14/2021,动力源：公司光储产品应用到南方电网、中国邮政 中国石油 中国铁塔等相关项目中,0
1/15/2021,中国石油化工股份(00386.HK)2020年原油产量2.8亿桶 同比减少1.41%,-1
1/16/2021,[中化国际]圣奥化学上榜“中国石油和化工典范榜·创新典范”,0
1/18/2021,[广电网络]中国石油陕西销售公司来广电智慧社区公司考察交流,0
1/18/2021,[美思德]美思德荣膺“十三五”中国石油和化工行业创新典范,0
1/18/2021,[阳煤化工]阳煤化机上榜“十三五”中国石油和化工典范榜·创新典范,0
1/18/2021,中国石油化工股份(00386.HK)获贝莱德增持1552万股,2
1/20/2021,[多氟多]多氟多荣登“十三五”中国石油和化工创新典范榜,0
1/21/2021,多氟多荣登“十三五”中国石油和化工创新典范榜,0
1/22/2021,[航天信息]航天信息与中国石油规划总院区块链应用共研项目正式启动,0
1/22/2021,[兴发集团]公司上榜“十三五”中国石油和化工典范榜,0
1/25/2021,[云天化]中国石油和化学工业联合会表彰先进 云天化揽下云南省全部荣誉,0
1/29/2021,中国石油2020年净利润腰斩,-2
1/30/2021,中国石油2020年预计净利同比减少250亿-290亿 上一年为456.77 亿元,-2
