Time,Content,Tag
10/31/2020,海天味业：2020年前三季度主要财务指标,0
11/1/2020,海天味业前三季度净利45.71亿增长19.20% 公司收到赔偿款,2
11/4/2020,万亿蚂蚁触礁，H股申购款将退回，不计利息！A股概念股开盘暴跌，阿里一夜蒸发一个海天味业市值,0
12/8/2020,海天味业(603288.SH)：3名副总裁拟合计减持不超130万股,-1
12/10/2020,欲提价？海天味业(603288.SH)拉升涨超3% 逐步逼近历史最高价,2
12/14/2020,海天味业(603288.SH)涨超5%逼近历史最高价,2
12/17/2020,海天味业回应提价传言：2021年无提价计划,1
12/17/2020,海天味业回应提价传言：2021年无提价计划,1
12/18/2020,海天味业(603288.SH)一度跌超5% 澄清2021年无提价计划,1
12/21/2020,海天味业(603288.SH)：拟在武汉投设全资子公司,1
12/22/2020,[海天味业]多年助力脱贫攻坚 海天再获慈善殊荣,1
12/22/2020,海天味业投资设立全资子公司 注册资本1亿元,1
12/24/2020,[海天味业]海天上榜“线上消费者最喜爱的佛山品牌”“佛山数字化升级标杆企业品牌”,1
12/24/2020,“酱油茅台”之后 海天味业的野望,0
12/28/2020,[海天味业]海天味业 再获“最佳雇主”荣誉,0
12/28/2020,海天味业(603288.SH)：公司实控人变更为庞康、程雪、陈军阳、吴振兴、黄文彪五人组成的一致行动人,0
1/4/2021,金龙鱼15个交易日涨超80% 总市值超过海天味业,0
1/5/2021,金鱼岂是池中物，一遇风云便化龙！7000亿金龙鱼与海天味业的“油茅”之争...,0
1/12/2021,海天味业(603288.SH)：高管黄文彪减持数过半 累计减持36.85万股,-1
1/19/2021,“酱茅”又出名了！公司二把手成中国新“打工皇帝”，力压腾讯阿里高管！年薪是这个数,0
2/18/2021,海天味业跌8.4% 市值超6000亿去年前三季净利46亿,-2
2/25/2021,海天味业(603288.SH)与子公司海天蚝油(天津)集团拟出资1.4亿元投设4间子公司,1
2/26/2021,海天味业：拟1.4亿在天津、武汉、江苏、南宁设立全资子公司,1
