Time,Content,Tag
6/17/2020,万华化学股东合成国际质押4156万股 用于借款担保,-1
6/24/2020,"[万华化学]创新聚智慧,标准领未来 ——“国家技术标准创新基地(化工新材料)”启动仪式顺利举行",1
6/24/2020,万华化学：募投项目结项并将节余募资永久补充流动资金,1
6/28/2020,"[万华化学]万华新“膜法”, 与您的美好生活息息相关",0
6/28/2020,[万华化学]线上联合新品发布| 三棵树携手万华化学行业首推水性聚氨酯防水涂料,1
6/28/2020,万华化学：第八届董事会2020年第二次会议决议公告,0
6/29/2020,万华化学7月份中国地区MDI挂牌价不变,0
7/17/2020,[万华化学]万华化学再次荣获荣格涂料创新奖 !,1
7/17/2020,万华化学市值逼近2000亿元创下历史新高 中信证券：目标价调至71元/股,2
7/20/2020,山东第一家市值超2000亿元的企业出现了,2
8/5/2020,[万华化学]万华化学携手阿布扎比国家石油公司成立船舶运营合资公司,1
8/19/2020,万华化学：上半年净利润28.35亿元 同比下降49.56%,-2
8/19/2020,万华化学：上半年净利润同比下降49.56%,-2
8/19/2020,万华化学2020年上半年净利28.35亿下滑49.56% 主产品价格下降,-2
8/24/2020,万华化学烟台工业园MDI装置复产,1
8/25/2020,万华化学第四期、五期及六期短期融资券发行 总额合计为30亿元,1
8/26/2020,万华化学：9月份中国地区MDI价格再次上调,2
8/26/2020,巨头万华化学再度涨价 券商：公司业绩低点已过,2
8/26/2020,万华化学9月起上调中国地区MDI价格,1
8/29/2020,[东方雨虹]东方雨虹(ORIENTAL YUHONG)与万华化学开展合作研发交流活动,1
8/31/2020,"[万华化学]守护健康,创造美好 | 万华化学携手三棵树成立联合创新实验室",0
9/3/2020,富时A50指数最新调整来了！万华化学、隆基股份等5股纳入，中兴通讯等被删除！中国债券“入富”悬念即将,2
9/3/2020,A股头条：金融控股公司准入规范明确，5只个股被纳入富时中国A50指数,0
9/3/2020,富时A50指数最新调整：万华化学、隆基股份等5股纳入 中兴通讯等被删除,2
9/7/2020,[中国动力]七一一所成功中标万华化学集团废水焚烧系统项目,0
9/17/2020,万华化学股东中凯信质押2500万股 用于股权性投资、债权类投资,0
9/18/2020,“炮轰”万华化学！梦百合董事长两次发文 指责上游涨价杀鸡取卵,-1
9/18/2020,万华化学：美国万华项目目前在前期论证选址中,0
9/18/2020,万华化学(600309.SH)子公司宝思德化学公司装置复产,1
9/18/2020,万华化学：子公司宝思德化学公司装置复产,1
9/24/2020,万华化学(600309.SH)10月份中国地区MDI价格均上调,2
9/24/2020,万华化学：10月聚合MDI分销市场挂牌价上调2600元/吨,2
10/6/2020,2020年9月山东A股上市公司市值TOP100 万华化学2167亿元居第一,1
10/13/2020,节后连涨3日 万华化学(600309.SH)涨超5%再创历史新高,2
10/14/2020,[万华化学]万华化学与教育部教育装备研究与发展中心签署战略合作协议,1
10/14/2020,[万华化学]万华化学聚合物加工测试实验室成功通过CNAS审核,1
10/22/2020,万华化学三季报：前三季度净利润同比减少32.28%,-2
10/22/2020,万华化学前三季度净利53.49亿下滑32.28% 营业外收入同比下滑,-2
10/23/2020,万华化学：2020年前三季度主要财务指标,0
10/27/2020,万华化学“疲软”？前三季度净利跌逾30% 最新市值2400亿,-2
10/27/2020,万华化学：自11月份起上调中国地区MDI价格,2
10/27/2020,万华化学(600309.SH)11月起上调中国地区MDI价格,2
10/27/2020,【公告抢先看】晚间重要公告：万华化学自11月份起上调中国地区MDI价格、理邦仪器与腾讯签署战略合作协议,2
11/12/2020,万华化学股东合成国际质押5000万股 用于股权利益担保,0
11/13/2020,[万华化学]万华化学荣获汉高2020全球最具创新供应商,0
11/26/2020,[克劳斯]开放 共享——公司应邀出席万华化学战略供应商技术推介会,0
11/26/2020,万华化学：12月份MDI价格环比不变,0
11/26/2020,北上资金净流入60.29亿 万华化学净买入3.89亿,2
11/26/2020,【公告抢先看】晚间重要公告:万华化学12月份MDI价格环比不变、秦安股份子公司混动产品目前无成熟可应用产品,0
11/27/2020,万华化学短期融资券发行 总额为10亿元,1
11/28/2020,"[万华化学]万华化学携手烟台市口腔医院,开启口腔数字化3D打印光敏材料研发新征程",0
12/1/2020,[万华化学]博苏化学荣获3M年度供应商,1
12/4/2020,[华电重工]烟台万华氯碱热电EPC工程堆料系统重载调试成功,1
12/9/2020,[中密控股][喜报]万华化学100万吨/年乙烯装置裂解气压缩机国产干气密封正式投产运行成功!,1
12/10/2020,[万华化学]万华化学100%环保可回收方案亮相匹克125未来运动科技大会,1
12/11/2020,万华化学(600309.SH)：上海万华科聚100%股权由济民可信集团以约7.89亿元摘牌取得,0
12/15/2020,多年合作伙伴因涨价对薄公堂 梦百合董事长再“炮轰”万华化学,-1
12/17/2020,万华化学(600309.SH)完成发行2020年度第八期超短期融资券,1
12/17/2020,万华化学短期融资券发行 总额为5亿元,1
12/30/2020,万华化学(600309.SH)：1月份下调中国地区MDI价格,-2
12/30/2020,万华化学(600309.SH)：完成发行20亿元超短期融资券,1
12/30/2020,【公告抢先看】晚间重要公告：格力地产董事长鲁君四遭证监会立案调查、万华化学下调1月份中国地区MDI价格,-2
12/30/2020,万华化学短期融资券发行 总额为20亿元,1
12/31/2020,万华化学(600309.SH)：合成国际质押533.90万股,-1
12/31/2020,万华化学股东合成国际合计质押533.9万股 用于股权利益担保,-1
1/6/2021,万华化学业绩预告：2020年净利润预计同比减少5%-0%,-2
1/6/2021,万华化学(600309.SH)预计四季度净利润同比增长91%到113%,2
1/6/2021,万华化学2020年预计净利96亿-101亿 部分地区需求快速增长,2
1/7/2021,[万华化学]“共创共享共赢” 万华化学新年首场技术推广会圆满落幕,1
1/7/2021,去年四季度高速增长 万华化学连续两年净利百亿,2
1/7/2021,A股异动丨万华化学(600309.SH)高开5.47% 预计四季度净利润同比增长91%到113%,2
1/7/2021,万华化学：预计2020年度实现净利润96亿-101亿,2
1/7/2021,大涨9%！万华化学业绩与股价齐飞,2
1/12/2021,万华化学(600309.SH)：宁波工厂MDI二期装置复产,1
1/14/2021,超40家净利破亿！百家化工企业发布业绩预告，“化工界华为”上演绝地重生,2
1/21/2021,中国化学(601117.SH)：华陆公司实施混改 万华化学及西安共赢入股,1
1/21/2021,中国化学子公司实施混改 引入万华化学和西安共赢,1
1/22/2021,万华化学(600309.SH)：5%以上股东合成国际质押106.7009万股,0
1/22/2021,万华化学股东合成国际质押106.7万股 用于股权利益担保,0
1/27/2021,恒润股份：烟台万华一直以来是公司长期合作的战略性客户,0
1/29/2021,万华化学：2月份MDI挂牌价环比不变,0
1/29/2021,【公告抢先看】深信服与腾讯云计算公司签订战略合作协议、万华化学2月份MDI挂牌价环比不变,0
2/4/2021,山东第一家市值超4000亿公司“诞生”，近一个月市值就增加了1200亿,1
2/9/2021,万华化学(600309.SH)：合成国际质押1008.5729万股,0
2/9/2021,万华化学股东合成国际质押1008.57万股 用于股权利益担保,0
2/17/2021,2021年1月山东A股上市公司市值TOP100：万华化学3510亿元排第一,1
2/25/2021,万华化学：上调2021年3月份中国地区MDI价格,2
2/25/2021,万华化学(600309.SH)：3月中国地区MDI价格均上调,2
2/25/2021,【公告抢先看】晚间重要公告：万华化学上调中国地区MDI价格、宁德时代拟不超105亿建动力电池生产线扩建项目,2
