Time,Content,Tag
9/15/2020,民生银行股东中国泛海质押3666万股 用于偿还借款,-1
9/16/2020,獐子岛涨停了 报道称公司将海底扇贝动产抵押 从民生银行9000万元融资,1
9/16/2020,媒体报道：獐子岛将海底扇贝动产抵押，从民生银行获得9000万元融资,1
9/16/2020,民生银行回应獐子岛9000万元融资：并非新发放贷款 企业正常付息,1
9/16/2020,獐子岛抵押扇贝融资一事又有新进展 民生银行回应,1
9/17/2020,獐子岛:民生银行大连分行对公司的9000万元融资为存续贷款,1
9/18/2020,A股异动 | 獐子岛(002069.SZ)回落超5% 澄清民生银行融资为存续贷款,-2
9/22/2020,南方轴承(002553.SZ)拟向民生银行申请3000万元授信敞口,0
9/30/2020,民生银行：境内优先股股息派发实施公告,0
10/15/2020,民生银行(600016.SH)：50亿美元中期票据计划在联交所上市,2
10/16/2020,"银行订制基金彻底火了！又有爆款""一日售罄""，民生银行狂卖120亿！",2
10/17/2020,民生银行：第八届董事会第一次会议决议公告,0
10/17/2020,民生银行：2020年第二次临时股东大会决议公告,0
10/31/2020,民生银行：2020年前三季度主要财务指标,0
11/1/2020,民生银行前三季度净利373.29亿下滑18.01% 捐赠及罚款支出增加,-2
11/5/2020,9家A股股份行前3季净利3237亿元 民生银行降18%领跌,-2
11/13/2020,民生银行(01988.HK)：白丹获委任为联席公司秘书,0
11/13/2020,民生银行股东东方股份质押2.72亿股 用于股东方生产经营,-1
11/19/2020,东江环保(002672.SZ)拟向民生银行深圳分行申请不超3亿元综合授信,0
11/20/2020,民生银行(600016.SH)变更注册资本获中国银保监会核准,1
11/23/2020,民生银行前十月普惠小微贷款投放近5000亿 推广“无还本续贷”整体续贷率保持高水平,-1
11/23/2020,民生银行前十月普惠小微贷款投放近5000亿 推广“无还本续贷”整体续贷率保持高水平,-1
11/23/2020,民生银行前十月普惠小微贷款投放近5000亿 推广“无还本续贷”整体续贷率保持高水平,-1
11/23/2020,民生银行前十月普惠小微贷款投放近5000亿 推广“无还本续贷”整体续贷率保持高水平,-1
11/23/2020,民生银行前十月普惠小微贷款投放近5000亿 推广“无还本续贷”整体续贷率保持高水平,-1
11/23/2020,民生银行前十月普惠小微贷款投放近5000亿 推广“无还本续贷”整体续贷率保持高水平,-1
11/23/2020,民生银行前十月普惠小微贷款投放近5000亿 推广“无还本续贷”整体续贷率保持高水平,-1
11/23/2020,民生银行前十月普惠小微贷款投放近5000亿 推广“无还本续贷”整体续贷率保持高水平,-1
11/23/2020,民生银行前十月普惠小微贷款投放近5000亿 推广“无还本续贷”整体续贷率保持高水平,-1
11/23/2020,民生银行前十月普惠小微贷款投放近5000亿 推广“无还本续贷”整体续贷率保持高水平,-1
11/23/2020,民生银行前十月普惠小微贷款投放近5000亿 推广“无还本续贷”整体续贷率保持高水平,-1
11/23/2020,民生银行前十月普惠小微贷款投放近5000亿 推广“无还本续贷”整体续贷率保持高水平,-1
11/23/2020,民生银行前十月普惠小微贷款投放近5000亿 推广“无还本续贷”整体续贷率保持高水平,-1
11/23/2020,民生银行前十月普惠小微贷款投放近5000亿 推广“无还本续贷”整体续贷率保持高水平,-1
11/26/2020,伟星股份(002003.SZ)：拟向民生银行杭州分行申请3.5亿元综合授信业务,0
11/27/2020,民生银行(01988.HK)获非执董刘永好两日增持700万股,1
12/2/2020,民生银行(01988.HK)获非执董刘永好增持181.85万股,1
12/4/2020,西菱动力(300733.SZ)拟向民生银行申请借款不超1.5亿元,0
12/9/2020,民生银行：目前本公司正在对监管检查发现的问题进行积极整改,-1
12/9/2020,民生银行：截至三季度末 本公司不良贷款余额699.46亿元 不良率1.83%,-1
12/9/2020,民生银行：公司建立“以岗定价、岗变薪变、按绩取酬”的薪酬分配制度,0
12/9/2020,民生银行：未来公司将压实三道防线的合规责任 强化风险管理体系性建设,0
12/9/2020,民生银行(600016.SH)：东方股份解押5160万股及质押6100万股,0
12/10/2020,民生银行(01988.HK)获非执行董事刘永好两日增持1117.45万股,1
12/10/2020,民生银行(600016.SH)：民生理财有限责任公司获准筹建,1
12/14/2020,雷柏科技(002577.SZ)：拟向民生银行深圳分行申请1亿元综合授信额度,0
12/15/2020,民生银行(01988.HK)获非执行董事刘永好增持607.05万股,1
12/16/2020,正源股份(600321.SH)：已归还民生银行借款本金1.75亿元及利息,1
12/18/2020,民生银行(01988.HK)获非执行董事刘永好三日增持1426.05万股,1
12/18/2020,中环装备(300140.SZ)拟向民生银行西安分行申请综合授信额度1.5亿元,1
12/19/2020,民生银行理财子公司筹备组总经理助理李畅：银行要做稳定的产品 且在对冲、投研等多方面达成银期合作,0
12/19/2020,民生银行理财子公司筹备组总经理助理李畅：银行要做稳定的产品 且在对冲、投研等多方面达成银期合作,0
12/21/2020,雷科防务(002413.SZ)：将向民生银行北京分行申请1.3亿元并购贷款,0
12/21/2020,民生银行(600016.SH)：董事会同意给予大家保险年度集团授信额度223亿元,0
12/22/2020,民生银行(600016.SH)：东方股份解押及质押1900万股,0
12/22/2020,民生银行(600016.SH)：东方有限3500万股质押延期购回,-1
12/23/2020,民生银行：今日13位高管在港股市场合计买入275万股公司股份,1
12/24/2020,民生银行(01988.HK)获非执行董事刘永好增持929.25万股,1
12/24/2020,什么信号？民生银行13名高管首次集体增持自家H股 刘永好也在买买买 离举牌不远了,1
12/24/2020,民生银行(600016.SH)：郑万春副董事长及袁桂军副行长任职资格获核准,1
12/29/2020,民生银行(01988.HK)获非执行董事刘永好增持657.2万股,1
12/30/2020,民生银行邯郸分行违规办理票据 分行行长等4高管遭罚,-1
12/30/2020,泛海控股(000046.SZ)拟向民生银行北京分行申请23.2亿元融资,0
1/5/2021,蓬莱民生村镇银行违法遭罚 大股东为民生银行,-1
1/5/2021,民生银行合肥某支行违法遭罚 代销信托产品未录音录像,-1
1/6/2021,民生银行海口分行违法被罚25万 向客户转嫁经营成本,-1
1/7/2021,民生银行呼和浩特分行违法遭罚 信贷档案缺失,-1
1/7/2021,光大、民生银行旗下呼和浩特分行均被处罚，罚款合计50万,-1
1/19/2021,客户挂失民生银行信用卡后被盗刷2万 银行不配合采访,-1
1/25/2021,[风华高科]刘伟董事长率队拜访民生银行广州分行行长黄红日,0
1/27/2021,永和智控将主要资产抵押用于向民生银行借款1.1亿元未及时披露 被出具监管函,-1
1/29/2021,慈溪民生村镇银行一人遭终身禁业 大股东为民生银行,-1
2/5/2021,云赛智联(600602.SH)：云赛数海拟向民生银行上海分行申请3亿元贷款,0
2/7/2021,湘财股份(600095.SH)：拟向民生银行哈尔滨分行申请总额不超1.2亿元综合授信,0
2/8/2021,游族网络(002174.SZ)：拟向民生银行上海分行申请不超5亿元授信额度,0
